domain,week,visits
diversity.nih.gov,26,2031
diversity.nih.gov,27,1932
diversity.nih.gov,28,2456
diversity.nih.gov,29,2125
diversity.nih.gov,30,2402
diversity.nih.gov,31,2734
diversity.nih.gov,32,2216
diversity.nih.gov,33,2484
diversity.nih.gov,34,2615
diversity.nih.gov,35,3072
diversity.nih.gov,36,2989
diversity.nih.gov,37,3882
diversity.nih.gov,38,3482
diversity.nih.gov,39,4083
diversity.nih.gov,40,3594
diversity.nih.gov,41,3847
diversity.nih.gov,42,3800
diversity.nih.gov,43,3970
diversity.nih.gov,44,4402
diversity.nih.gov,45,3944
diversity.nih.gov,46,4329
diversity.nih.gov,47,3600
diversity.nih.gov,48,5274
diversity.nih.gov,49,5708
diversity.nih.gov,50,4620
diversity.nih.gov,51,2407
diversity.nih.gov,52,1583
docs.gdc.cancer.gov,1,2717
docs.gdc.cancer.gov,2,3177
docs.gdc.cancer.gov,3,3259
docs.gdc.cancer.gov,4,3080
docs.gdc.cancer.gov,5,3049
docs.gdc.cancer.gov,6,3357
docs.gdc.cancer.gov,7,3486
docs.gdc.cancer.gov,8,3304
docs.gdc.cancer.gov,9,3337
docs.gdc.cancer.gov,10,3444
docs.gdc.cancer.gov,11,3476
docs.gdc.cancer.gov,12,3413
docs.gdc.cancer.gov,13,4064
docs.gdc.cancer.gov,14,4252
docs.gdc.cancer.gov,15,3963
docs.gdc.cancer.gov,16,4085
docs.gdc.cancer.gov,17,3797
docs.gdc.cancer.gov,18,3473
docs.gdc.cancer.gov,19,3833
docs.gdc.cancer.gov,20,3591
docs.gdc.cancer.gov,21,3553
docs.gdc.cancer.gov,22,3254
docs.gdc.cancer.gov,23,3181
docs.gdc.cancer.gov,24,3193
docs.gdc.cancer.gov,25,3230
docs.gdc.cancer.gov,26,3268
docs.gdc.cancer.gov,27,3105
docs.gdc.cancer.gov,28,3352
docs.gdc.cancer.gov,29,3551
docs.gdc.cancer.gov,30,3172
docs.gdc.cancer.gov,31,3153
docs.gdc.cancer.gov,32,3056
docs.gdc.cancer.gov,33,3091
docs.gdc.cancer.gov,34,3285
docs.gdc.cancer.gov,35,3021
docs.gdc.cancer.gov,36,3046
docs.gdc.cancer.gov,37,3369
docs.gdc.cancer.gov,38,3646
docs.gdc.cancer.gov,39,3370
docs.gdc.cancer.gov,40,3534
docs.gdc.cancer.gov,41,3499
docs.gdc.cancer.gov,42,3650
docs.gdc.cancer.gov,43,3820
docs.gdc.cancer.gov,44,3617
docs.gdc.cancer.gov,45,3613
docs.gdc.cancer.gov,46,3592
docs.gdc.cancer.gov,47,3505
docs.gdc.cancer.gov,48,3644
docs.gdc.cancer.gov,49,3547
docs.gdc.cancer.gov,50,3233
docs.gdc.cancer.gov,51,2687
docs.gdc.cancer.gov,52,1770
donaciondeorganos.gov,1,8521
donaciondeorganos.gov,2,9024
donaciondeorganos.gov,3,7156
donaciondeorganos.gov,4,9009
donaciondeorganos.gov,5,9602
donaciondeorganos.gov,6,9294
donaciondeorganos.gov,7,18372
donaciondeorganos.gov,8,18070
donaciondeorganos.gov,9,17805
donaciondeorganos.gov,10,16606
donaciondeorganos.gov,11,13519
donaciondeorganos.gov,12,10818
donaciondeorganos.gov,13,12333
donaciondeorganos.gov,14,10783
donaciondeorganos.gov,15,4901
donaciondeorganos.gov,16,5505
donaciondeorganos.gov,17,6577
donaciondeorganos.gov,18,6485
donaciondeorganos.gov,19,4512
donaciondeorganos.gov,20,4631
donaciondeorganos.gov,21,4676
donaciondeorganos.gov,22,4819
donaciondeorganos.gov,23,7353
donaciondeorganos.gov,24,3729
donaciondeorganos.gov,25,3664
donaciondeorganos.gov,26,4129
donaciondeorganos.gov,27,4976
donaciondeorganos.gov,28,7475
donaciondeorganos.gov,29,10994
donaciondeorganos.gov,30,11641
donaciondeorganos.gov,31,16421
donaciondeorganos.gov,32,20179
donaciondeorganos.gov,33,20176
donaciondeorganos.gov,34,4684
donaciondeorganos.gov,35,3469
donaciondeorganos.gov,36,5662
donaciondeorganos.gov,37,3681
donaciondeorganos.gov,38,2907
donaciondeorganos.gov,39,3213
donaciondeorganos.gov,40,5134
donaciondeorganos.gov,41,5030
donaciondeorganos.gov,42,4538
donaciondeorganos.gov,43,5318
donaciondeorganos.gov,44,5212
donaciondeorganos.gov,45,6301
donaciondeorganos.gov,46,5049
donaciondeorganos.gov,47,4805
donaciondeorganos.gov,48,4392
donaciondeorganos.gov,49,4946
donaciondeorganos.gov,50,4895
donaciondeorganos.gov,51,2527
donaciondeorganos.gov,52,2542
dpcpsi.nih.gov,1,1649
dpcpsi.nih.gov,2,1652
dpcpsi.nih.gov,3,2036
dpcpsi.nih.gov,4,2659
dpcpsi.nih.gov,5,4259
dpcpsi.nih.gov,6,2853
dpcpsi.nih.gov,7,2084
dpcpsi.nih.gov,8,1842
dpcpsi.nih.gov,9,1772
dpcpsi.nih.gov,10,3725
dpcpsi.nih.gov,11,2555
dpcpsi.nih.gov,12,2115
dpcpsi.nih.gov,13,2215
dpcpsi.nih.gov,14,1823
dpcpsi.nih.gov,15,1937
dpcpsi.nih.gov,16,2534
dpcpsi.nih.gov,17,1998
dpcpsi.nih.gov,18,1830
dpcpsi.nih.gov,19,1629
dpcpsi.nih.gov,20,2071
dpcpsi.nih.gov,21,1872
dpcpsi.nih.gov,22,1491
dpcpsi.nih.gov,23,2177
dpcpsi.nih.gov,24,2359
dpcpsi.nih.gov,25,3315
dpcpsi.nih.gov,26,1705
dpcpsi.nih.gov,27,1345
dpcpsi.nih.gov,28,1754
dpcpsi.nih.gov,29,1547
dpcpsi.nih.gov,30,1541
dpcpsi.nih.gov,31,1405
dpcpsi.nih.gov,32,1542
dpcpsi.nih.gov,33,1665
dpcpsi.nih.gov,34,1705
dpcpsi.nih.gov,35,1902
dpcpsi.nih.gov,36,2301
dpcpsi.nih.gov,37,2199
dpcpsi.nih.gov,38,1710
dpcpsi.nih.gov,39,1756
dpcpsi.nih.gov,40,1777
dpcpsi.nih.gov,41,1832
dpcpsi.nih.gov,42,2085
dpcpsi.nih.gov,43,2719
dpcpsi.nih.gov,44,2808
dpcpsi.nih.gov,45,3217
dpcpsi.nih.gov,46,2725
dpcpsi.nih.gov,47,2121
dpcpsi.nih.gov,48,2419
dpcpsi.nih.gov,49,2320
dpcpsi.nih.gov,50,2275
dpcpsi.nih.gov,51,1582
dpcpsi.nih.gov,52,993
dpt2.samhsa.gov,1,1445
dpt2.samhsa.gov,2,1619
dpt2.samhsa.gov,3,1375
dpt2.samhsa.gov,4,1531
dpt2.samhsa.gov,5,1798
dpt2.samhsa.gov,6,1807
dpt2.samhsa.gov,7,1747
dpt2.samhsa.gov,8,1694
dpt2.samhsa.gov,9,2031
dpt2.samhsa.gov,10,1989
dpt2.samhsa.gov,11,1894
dpt2.samhsa.gov,12,1800
dpt2.samhsa.gov,13,2081
dpt2.samhsa.gov,14,2070
dpt2.samhsa.gov,15,1657
dpt2.samhsa.gov,16,1874
dpt2.samhsa.gov,17,1855
dpt2.samhsa.gov,18,1720
dpt2.samhsa.gov,19,1859
dpt2.samhsa.gov,20,1792
dpt2.samhsa.gov,21,1698
dpt2.samhsa.gov,22,1359
dpt2.samhsa.gov,23,1811
dpt2.samhsa.gov,24,1675
dpt2.samhsa.gov,25,1765
dpt2.samhsa.gov,26,1833
dpt2.samhsa.gov,27,1677
dpt2.samhsa.gov,28,2168
dpt2.samhsa.gov,29,4081
dpt2.samhsa.gov,30,1932
dpt2.samhsa.gov,31,1757
dpt2.samhsa.gov,32,1637
dpt2.samhsa.gov,33,1882
dpt2.samhsa.gov,34,1879
dpt2.samhsa.gov,35,1658
dpt2.samhsa.gov,36,1623
dpt2.samhsa.gov,37,1827
dpt2.samhsa.gov,38,2027
dpt2.samhsa.gov,39,1882
dpt2.samhsa.gov,40,1832
dpt2.samhsa.gov,41,1912
dpt2.samhsa.gov,42,1805
dpt2.samhsa.gov,43,1696
dpt2.samhsa.gov,44,1784
dpt2.samhsa.gov,45,1881
dpt2.samhsa.gov,46,1947
dpt2.samhsa.gov,47,1224
dpt2.samhsa.gov,48,1890
dpt2.samhsa.gov,49,1739
dpt2.samhsa.gov,50,1871
dpt2.samhsa.gov,51,1376
dpt2.samhsa.gov,52,1222
drugabuse.gov,1,632648
drugabuse.gov,2,697567
drugabuse.gov,3,695908
drugabuse.gov,4,303354
druginfo.nlm.nih.gov,1,7261
druginfo.nlm.nih.gov,2,8190
druginfo.nlm.nih.gov,3,8464
druginfo.nlm.nih.gov,4,8429
druginfo.nlm.nih.gov,5,8257
druginfo.nlm.nih.gov,6,7971
druginfo.nlm.nih.gov,7,7968
druginfo.nlm.nih.gov,8,7793
druginfo.nlm.nih.gov,9,8238
druginfo.nlm.nih.gov,10,8089
druginfo.nlm.nih.gov,11,7749
druginfo.nlm.nih.gov,12,8062
druginfo.nlm.nih.gov,13,7700
druginfo.nlm.nih.gov,14,8801
druginfo.nlm.nih.gov,15,5548
druginfo.nlm.nih.gov,16,6877
druginfo.nlm.nih.gov,17,7225
druginfo.nlm.nih.gov,18,6532
druginfo.nlm.nih.gov,19,7113
druginfo.nlm.nih.gov,20,7124
druginfo.nlm.nih.gov,21,7067
druginfo.nlm.nih.gov,22,6881
druginfo.nlm.nih.gov,23,7394
druginfo.nlm.nih.gov,24,6544
druginfo.nlm.nih.gov,25,6692
druginfo.nlm.nih.gov,26,6294
druginfo.nlm.nih.gov,27,6064
druginfo.nlm.nih.gov,28,6399
druginfo.nlm.nih.gov,29,6685
druginfo.nlm.nih.gov,30,6506
druginfo.nlm.nih.gov,31,6374
druginfo.nlm.nih.gov,32,6038
druginfo.nlm.nih.gov,33,6317
druginfo.nlm.nih.gov,34,7027
druginfo.nlm.nih.gov,35,7483
druginfo.nlm.nih.gov,36,7461
druginfo.nlm.nih.gov,37,8610
druginfo.nlm.nih.gov,38,9358
druginfo.nlm.nih.gov,39,9016
druginfo.nlm.nih.gov,40,8705
druginfo.nlm.nih.gov,41,8383
druginfo.nlm.nih.gov,42,8591
druginfo.nlm.nih.gov,43,8598
druginfo.nlm.nih.gov,44,8837
druginfo.nlm.nih.gov,45,9056
druginfo.nlm.nih.gov,46,8554
druginfo.nlm.nih.gov,47,7530
druginfo.nlm.nih.gov,48,8699
druginfo.nlm.nih.gov,49,8191
druginfo.nlm.nih.gov,50,933
drugpubs.drugabuse.gov,1,481
drugpubs.drugabuse.gov,2,683
drugpubs.drugabuse.gov,3,460
drugpubs.drugabuse.gov,4,587
drugpubs.drugabuse.gov,5,711
drugpubs.drugabuse.gov,6,614
drugpubs.drugabuse.gov,7,798
drugpubs.drugabuse.gov,8,463
drugpubs.drugabuse.gov,9,754
drugpubs.drugabuse.gov,10,582
drugpubs.drugabuse.gov,11,696
drugpubs.drugabuse.gov,12,445
drugpubs.drugabuse.gov,13,424
drugpubs.drugabuse.gov,14,232
drugpubs.drugabuse.gov,15,111
dsconnect.nih.gov,16,938
dtd.nlm.nih.gov,6,166
dtd.nlm.nih.gov,17,159
dtd.nlm.nih.gov,22,160
dtd.nlm.nih.gov,27,113
dtd.nlm.nih.gov,35,1295
dtd.nlm.nih.gov,48,668
dtp.cancer.gov,1,1004
dtp.cancer.gov,2,1143
dtp.cancer.gov,3,1139
dtp.cancer.gov,4,1431
dtp.cancer.gov,5,1222
dtp.cancer.gov,6,1233
dtp.cancer.gov,7,1176
dtp.cancer.gov,8,1342
dtp.cancer.gov,9,1224
dtp.cancer.gov,10,1266
dtp.cancer.gov,11,1083
dtp.cancer.gov,12,1210
dtp.cancer.gov,13,1330
dtp.cancer.gov,14,1265
dtp.cancer.gov,15,1129
dtp.cancer.gov,16,1081
dtp.cancer.gov,17,1598
dtp.cancer.gov,18,1245
dtp.cancer.gov,19,1127
dtp.cancer.gov,20,1263
dtp.cancer.gov,21,1079
dtp.cancer.gov,22,912
dtp.cancer.gov,23,1144
dtp.cancer.gov,24,1047
dtp.cancer.gov,25,1045
dtp.cancer.gov,26,1119
dtp.cancer.gov,27,1032
dtp.cancer.gov,28,1091
dtp.cancer.gov,29,1042
dtp.cancer.gov,30,1081
dtp.cancer.gov,31,1225
dtp.cancer.gov,32,1087
dtp.cancer.gov,33,1091
dtp.cancer.gov,34,1182
dtp.cancer.gov,35,1049
dtp.cancer.gov,36,1206
dtp.cancer.gov,37,1319
dtp.cancer.gov,38,1095
dtp.cancer.gov,39,1232
dtp.cancer.gov,40,1317
dtp.cancer.gov,41,1259
dtp.cancer.gov,42,1285
dtp.cancer.gov,43,1405
dtp.cancer.gov,44,1512
dtp.cancer.gov,45,1319
dtp.cancer.gov,46,1361
dtp.cancer.gov,47,1131
dtp.cancer.gov,48,1313
dtp.cancer.gov,49,1271
dtp.cancer.gov,50,1238
dtp.cancer.gov,51,842
dtp.cancer.gov,52,416
e-bidboard-qa.niaid.nih.gov,27,2984
e-bidboard-qa.niaid.nih.gov,28,30000
e-bidboard.nih.gov,27,1477
e-cigarettes.surgeongeneral.gov,1,5641
e-cigarettes.surgeongeneral.gov,2,7589
e-cigarettes.surgeongeneral.gov,3,7482
e-cigarettes.surgeongeneral.gov,4,7739
e-cigarettes.surgeongeneral.gov,5,7140
e-cigarettes.surgeongeneral.gov,6,8692
e-cigarettes.surgeongeneral.gov,7,8842
e-cigarettes.surgeongeneral.gov,8,8325
e-cigarettes.surgeongeneral.gov,9,10216
e-cigarettes.surgeongeneral.gov,10,11817
e-cigarettes.surgeongeneral.gov,11,10711
e-cigarettes.surgeongeneral.gov,12,10459
e-cigarettes.surgeongeneral.gov,13,11080
e-cigarettes.surgeongeneral.gov,14,10949
e-cigarettes.surgeongeneral.gov,15,8533
e-cigarettes.surgeongeneral.gov,16,10055
e-cigarettes.surgeongeneral.gov,17,11832
e-cigarettes.surgeongeneral.gov,18,11106
e-cigarettes.surgeongeneral.gov,19,11112
e-cigarettes.surgeongeneral.gov,20,10619
e-cigarettes.surgeongeneral.gov,21,8098
e-cigarettes.surgeongeneral.gov,22,6231
e-cigarettes.surgeongeneral.gov,23,5887
e-cigarettes.surgeongeneral.gov,24,5034
e-cigarettes.surgeongeneral.gov,25,4976
e-cigarettes.surgeongeneral.gov,26,3840
e-cigarettes.surgeongeneral.gov,27,4088
e-cigarettes.surgeongeneral.gov,28,4116
e-cigarettes.surgeongeneral.gov,29,4780
e-cigarettes.surgeongeneral.gov,30,4690
e-cigarettes.surgeongeneral.gov,31,4282
e-cigarettes.surgeongeneral.gov,32,4347
e-cigarettes.surgeongeneral.gov,33,5850
e-cigarettes.surgeongeneral.gov,34,7145
e-cigarettes.surgeongeneral.gov,35,6280
e-cigarettes.surgeongeneral.gov,36,6707
e-cigarettes.surgeongeneral.gov,37,5683
e-cigarettes.surgeongeneral.gov,38,6083
e-cigarettes.surgeongeneral.gov,39,6793
e-cigarettes.surgeongeneral.gov,40,7784
e-cigarettes.surgeongeneral.gov,41,7082
e-cigarettes.surgeongeneral.gov,42,8961
e-cigarettes.surgeongeneral.gov,43,9913
e-cigarettes.surgeongeneral.gov,44,9071
e-cigarettes.surgeongeneral.gov,45,8419
e-cigarettes.surgeongeneral.gov,46,9552
e-cigarettes.surgeongeneral.gov,47,5425
e-cigarettes.surgeongeneral.gov,48,11152
e-cigarettes.surgeongeneral.gov,49,9183
e-cigarettes.surgeongeneral.gov,50,8449
e-cigarettes.surgeongeneral.gov,51,3587
e-cigarettes.surgeongeneral.gov,52,1468
ebccp.cancercontrol.cancer.gov,1,437
ebccp.cancercontrol.cancer.gov,2,658
ebccp.cancercontrol.cancer.gov,3,976
ebccp.cancercontrol.cancer.gov,4,1201
ebccp.cancercontrol.cancer.gov,5,1332
ebccp.cancercontrol.cancer.gov,6,1528
ebccp.cancercontrol.cancer.gov,7,1477
ebccp.cancercontrol.cancer.gov,8,1428
ebccp.cancercontrol.cancer.gov,9,1340
ebccp.cancercontrol.cancer.gov,10,1419
ebccp.cancercontrol.cancer.gov,11,1095
ebccp.cancercontrol.cancer.gov,12,1444
ebccp.cancercontrol.cancer.gov,13,1954
ebccp.cancercontrol.cancer.gov,14,1679
ebccp.cancercontrol.cancer.gov,15,1513
ebccp.cancercontrol.cancer.gov,16,1469
ebccp.cancercontrol.cancer.gov,17,1629
ebccp.cancercontrol.cancer.gov,18,1095
ebccp.cancercontrol.cancer.gov,19,1007
ebccp.cancercontrol.cancer.gov,20,4251
ebccp.cancercontrol.cancer.gov,21,1503
ebccp.cancercontrol.cancer.gov,22,1259
ebccp.cancercontrol.cancer.gov,23,817
ebccp.cancercontrol.cancer.gov,24,760
ebccp.cancercontrol.cancer.gov,25,754
ebccp.cancercontrol.cancer.gov,26,736
ebccp.cancercontrol.cancer.gov,27,493
ebccp.cancercontrol.cancer.gov,28,801
ebccp.cancercontrol.cancer.gov,29,834
ebccp.cancercontrol.cancer.gov,30,717
ebccp.cancercontrol.cancer.gov,31,756
ebccp.cancercontrol.cancer.gov,32,1164
ebccp.cancercontrol.cancer.gov,33,782
ebccp.cancercontrol.cancer.gov,34,647
ebccp.cancercontrol.cancer.gov,35,775
ebccp.cancercontrol.cancer.gov,36,1204
ebccp.cancercontrol.cancer.gov,37,1084
ebccp.cancercontrol.cancer.gov,38,1331
ebccp.cancercontrol.cancer.gov,39,1343
ebccp.cancercontrol.cancer.gov,40,1278
ebccp.cancercontrol.cancer.gov,41,1187
ebccp.cancercontrol.cancer.gov,42,1472
ebccp.cancercontrol.cancer.gov,43,1471
ebccp.cancercontrol.cancer.gov,44,1566
ebccp.cancercontrol.cancer.gov,45,1305
ebccp.cancercontrol.cancer.gov,46,1442
ebccp.cancercontrol.cancer.gov,47,738
ebccp.cancercontrol.cancer.gov,48,1545
ebccp.cancercontrol.cancer.gov,49,1449
ebccp.cancercontrol.cancer.gov,50,860
ebccp.cancercontrol.cancer.gov,51,242
eclkc.ohs.acf.hhs.gov,1,92985
eclkc.ohs.acf.hhs.gov,2,97735
eclkc.ohs.acf.hhs.gov,3,97574
eclkc.ohs.acf.hhs.gov,4,112792
eclkc.ohs.acf.hhs.gov,5,108424
eclkc.ohs.acf.hhs.gov,6,106914
eclkc.ohs.acf.hhs.gov,7,102282
eclkc.ohs.acf.hhs.gov,8,100972
eclkc.ohs.acf.hhs.gov,9,103147
eclkc.ohs.acf.hhs.gov,10,100182
eclkc.ohs.acf.hhs.gov,11,92525
eclkc.ohs.acf.hhs.gov,12,98906
eclkc.ohs.acf.hhs.gov,13,100855
eclkc.ohs.acf.hhs.gov,14,102041
eclkc.ohs.acf.hhs.gov,15,85106
eclkc.ohs.acf.hhs.gov,16,100272
eclkc.ohs.acf.hhs.gov,17,99429
eclkc.ohs.acf.hhs.gov,18,92657
eclkc.ohs.acf.hhs.gov,19,92878
eclkc.ohs.acf.hhs.gov,20,89835
eclkc.ohs.acf.hhs.gov,21,86388
eclkc.ohs.acf.hhs.gov,22,81042
eclkc.ohs.acf.hhs.gov,23,85176
eclkc.ohs.acf.hhs.gov,24,80284
eclkc.ohs.acf.hhs.gov,25,79806
eclkc.ohs.acf.hhs.gov,26,80859
eclkc.ohs.acf.hhs.gov,27,68286
eclkc.ohs.acf.hhs.gov,28,82933
eclkc.ohs.acf.hhs.gov,29,83589
eclkc.ohs.acf.hhs.gov,30,84217
eclkc.ohs.acf.hhs.gov,31,87486
eclkc.ohs.acf.hhs.gov,32,90516
eclkc.ohs.acf.hhs.gov,33,95712
eclkc.ohs.acf.hhs.gov,34,95703
eclkc.ohs.acf.hhs.gov,35,96441
eclkc.ohs.acf.hhs.gov,36,85213
eclkc.ohs.acf.hhs.gov,37,98345
eclkc.ohs.acf.hhs.gov,38,94151
eclkc.ohs.acf.hhs.gov,39,98226
eclkc.ohs.acf.hhs.gov,40,96334
eclkc.ohs.acf.hhs.gov,41,96395
eclkc.ohs.acf.hhs.gov,42,99991
eclkc.ohs.acf.hhs.gov,43,97421
eclkc.ohs.acf.hhs.gov,44,98836
eclkc.ohs.acf.hhs.gov,45,96997
eclkc.ohs.acf.hhs.gov,46,92864
eclkc.ohs.acf.hhs.gov,47,67544
eclkc.ohs.acf.hhs.gov,48,95286
eclkc.ohs.acf.hhs.gov,49,88695
eclkc.ohs.acf.hhs.gov,50,76008
eclkc.ohs.acf.hhs.gov,51,44857
eclkc.ohs.acf.hhs.gov,52,33996
ecps-qa.nih.gov,28,31513
ecps.nih.gov,4,157
ecps.nih.gov,5,286
ecps.nih.gov,15,115
ecps.nih.gov,16,214
ecps.nih.gov,41,133
ecps.nih.gov,44,719
edi.nih.gov,1,5686
edi.nih.gov,2,7507
edi.nih.gov,3,7476
edi.nih.gov,4,7817
edi.nih.gov,5,9387
edi.nih.gov,6,8062
edi.nih.gov,7,7882
edi.nih.gov,8,7555
edi.nih.gov,9,9473
edi.nih.gov,10,8681
edi.nih.gov,11,8199
edi.nih.gov,12,8214
edi.nih.gov,13,8653
edi.nih.gov,14,7812
edi.nih.gov,15,7110
edi.nih.gov,16,7731
edi.nih.gov,17,7989
edi.nih.gov,18,8663
edi.nih.gov,19,8223
edi.nih.gov,20,8549
edi.nih.gov,21,7640
edi.nih.gov,22,6375
edi.nih.gov,23,8065
edi.nih.gov,24,6648
edi.nih.gov,25,6302
edi.nih.gov,26,6148
edi.nih.gov,27,4665
edi.nih.gov,28,5213
edi.nih.gov,29,5104
edi.nih.gov,30,6148
edi.nih.gov,31,5648
edi.nih.gov,32,5609
edi.nih.gov,33,5649
edi.nih.gov,34,5981
edi.nih.gov,35,5694
edi.nih.gov,36,6956
edi.nih.gov,37,10854
edi.nih.gov,38,11797
edi.nih.gov,39,13214
edi.nih.gov,40,15787
edi.nih.gov,41,10882
edi.nih.gov,42,10066
edi.nih.gov,43,9871
edi.nih.gov,44,12871
edi.nih.gov,45,11171
edi.nih.gov,46,11574
edi.nih.gov,47,8613
edi.nih.gov,48,10535
edi.nih.gov,49,8635
edi.nih.gov,50,6302
edi.nih.gov,51,4264
edi.nih.gov,52,3161
edit.cms.gov,35,243
edit.cms.gov,36,375
edit.cms.gov,37,604
edit.cms.gov,38,497
edit.cms.gov,39,474
edit.cms.gov,40,2627
edit.cms.gov,41,4172
edit.cms.gov,42,4444
edit.cms.gov,43,4556
edit.cms.gov,44,3089
edit.cms.gov,45,315
edit.cms.gov,49,2937
edit.cms.gov,50,514
edit.innovation.cms.gov,4,509
edit.innovation.cms.gov,7,138
edit.medicare.gov,1,1063
edit.medicare.gov,2,1153
edit.medicare.gov,3,1177
edit.medicare.gov,4,1042
edit.medicare.gov,5,907
edit.medicare.gov,6,992
edit.medicare.gov,7,793
edit.medicare.gov,8,900
edit.medicare.gov,9,799
edit.medicare.gov,10,900
edit.medicare.gov,11,748
edit.medicare.gov,12,660
edit.medicare.gov,13,562
edrn.nci.nih.gov,2,112
edrn.nci.nih.gov,3,115
edrn.nci.nih.gov,5,222
edrn.nci.nih.gov,6,209
edrn.nci.nih.gov,7,215
edrn.nci.nih.gov,8,104
edrn.nci.nih.gov,11,224
edrn.nci.nih.gov,12,207
edrn.nci.nih.gov,13,544
edrn.nci.nih.gov,14,610
edrn.nci.nih.gov,15,106
edrn.nci.nih.gov,17,117
edrn.nci.nih.gov,19,103
edrn.nci.nih.gov,24,102
edrn.nci.nih.gov,25,102
edrn.nci.nih.gov,29,324
edrn.nci.nih.gov,30,102
edrn.nci.nih.gov,31,212
edrn.nci.nih.gov,32,209
edrn.nci.nih.gov,33,108
edrn.nci.nih.gov,34,311
edrn.nci.nih.gov,35,214
edrn.nci.nih.gov,36,210
edrn.nci.nih.gov,37,115
edrn.nci.nih.gov,38,222
edrn.nci.nih.gov,39,342
edrn.nci.nih.gov,40,208
edrn.nci.nih.gov,41,516
edrn.nci.nih.gov,42,747
edrn.nci.nih.gov,43,744
edrn.nci.nih.gov,44,822
edrn.nci.nih.gov,45,1870
edrn.nci.nih.gov,46,205
effectivehealthcare.ahrq.gov,1,32892
effectivehealthcare.ahrq.gov,2,34772
effectivehealthcare.ahrq.gov,3,37618
effectivehealthcare.ahrq.gov,4,40315
effectivehealthcare.ahrq.gov,5,41606
effectivehealthcare.ahrq.gov,6,64751
effectivehealthcare.ahrq.gov,7,45743
effectivehealthcare.ahrq.gov,8,44565
effectivehealthcare.ahrq.gov,9,45689
effectivehealthcare.ahrq.gov,10,47820
effectivehealthcare.ahrq.gov,11,48346
effectivehealthcare.ahrq.gov,12,49197
effectivehealthcare.ahrq.gov,13,50954
effectivehealthcare.ahrq.gov,14,66912
effectivehealthcare.ahrq.gov,15,45210
effectivehealthcare.ahrq.gov,16,50971
effectivehealthcare.ahrq.gov,17,49648
effectivehealthcare.ahrq.gov,18,68180
effectivehealthcare.ahrq.gov,19,67458
effectivehealthcare.ahrq.gov,20,48656
effectivehealthcare.ahrq.gov,21,46061
effectivehealthcare.ahrq.gov,22,58716
effectivehealthcare.ahrq.gov,23,37562
effectivehealthcare.ahrq.gov,24,37289
effectivehealthcare.ahrq.gov,25,38226
effectivehealthcare.ahrq.gov,26,55967
effectivehealthcare.ahrq.gov,27,34264
effectivehealthcare.ahrq.gov,28,34691
effectivehealthcare.ahrq.gov,29,35254
effectivehealthcare.ahrq.gov,30,35128
effectivehealthcare.ahrq.gov,31,54877
effectivehealthcare.ahrq.gov,32,44777
effectivehealthcare.ahrq.gov,33,34795
effectivehealthcare.ahrq.gov,34,36925
effectivehealthcare.ahrq.gov,35,37250
effectivehealthcare.ahrq.gov,36,58890
effectivehealthcare.ahrq.gov,37,42702
effectivehealthcare.ahrq.gov,38,43900
effectivehealthcare.ahrq.gov,39,44469
effectivehealthcare.ahrq.gov,40,77916
effectivehealthcare.ahrq.gov,41,44855
effectivehealthcare.ahrq.gov,42,46382
effectivehealthcare.ahrq.gov,43,46260
effectivehealthcare.ahrq.gov,44,56420
effectivehealthcare.ahrq.gov,45,62476
effectivehealthcare.ahrq.gov,46,46276
effectivehealthcare.ahrq.gov,47,39790
effectivehealthcare.ahrq.gov,48,47326
effectivehealthcare.ahrq.gov,49,40032
effectivehealthcare.ahrq.gov,50,64520
effectivehealthcare.ahrq.gov,51,31424
effectivehealthcare.ahrq.gov,52,25601
eforms.cdc.gov,3,105
eforms.cdc.gov,10,111
eforms.cdc.gov,16,109
eforms.cdc.gov,32,108
ehp.niehs.nih.gov,1,23605
ehp.niehs.nih.gov,2,24350
ehp.niehs.nih.gov,3,26048
ehp.niehs.nih.gov,4,27367
ehp.niehs.nih.gov,5,30236
ehp.niehs.nih.gov,6,27562
ehp.niehs.nih.gov,7,29237
ehp.niehs.nih.gov,8,29688
ehp.niehs.nih.gov,9,31426
ehp.niehs.nih.gov,10,29878
ehp.niehs.nih.gov,11,29395
ehp.niehs.nih.gov,12,30277
ehp.niehs.nih.gov,13,30902
ehp.niehs.nih.gov,14,30259
ehp.niehs.nih.gov,15,28108
ehp.niehs.nih.gov,16,30274
ehp.niehs.nih.gov,17,30454
ehp.niehs.nih.gov,18,30720
ehp.niehs.nih.gov,19,30289
ehp.niehs.nih.gov,20,27983
ehp.niehs.nih.gov,21,25326
ehp.niehs.nih.gov,22,24280
ehp.niehs.nih.gov,23,18967
ehp.niehs.nih.gov,24,20973
ehp.niehs.nih.gov,25,21916
ehp.niehs.nih.gov,26,22747
ehp.niehs.nih.gov,27,20026
ehp.niehs.nih.gov,28,19111
ehp.niehs.nih.gov,29,20757
ehp.niehs.nih.gov,30,19764
ehp.niehs.nih.gov,31,21285
ehp.niehs.nih.gov,32,19792
ehp.niehs.nih.gov,33,22145
ehp.niehs.nih.gov,34,20749
ehp.niehs.nih.gov,35,22037
ehp.niehs.nih.gov,36,22306
ehp.niehs.nih.gov,37,24562
ehp.niehs.nih.gov,38,26303
ehp.niehs.nih.gov,39,26205
ehp.niehs.nih.gov,40,29043
ehp.niehs.nih.gov,41,28816
